tx_sign,base_call,in_wsprnet,in_wsprdaemon,source_class,quality_tier,modal_grid,grid_precision,lat,lon,hemisphere,abs_lat,cgm_lat,abs_cgm_lat,n_days_active,n_spots_wsprnet
KI5HYE,KI5HYE,True,True,both,B,EM16,4.0,36.5,-97.0,N,36.5,45.468,45.468,8,3615
KI5J,KI5J,True,True,both,B,DM72ew,6.0,32.9375,-105.625,N,32.9375,40.917,40.917,4,764
KI5JJL,KI5JJL,True,True,both,B,EM20me,6.0,30.1875,-94.9583,N,30.1875,39.462,39.462,4,2106
KI5JPI,KI5JPI,True,True,both,B,EL29cr,6.0,29.7292,-95.7917,N,29.7292,38.942,38.942,3,460
KI5JRY,KI5JRY,True,True,both,A,EM21cr,6.0,31.7292,-95.7917,N,31.7292,40.905,40.905,11,4804
KI5JWS,KI5JWS,True,True,both,B,EM15di,6.0,35.3542,-97.7083,N,35.3542,44.284,44.284,6,7520
KI5JXQ,KI5JXQ,True,True,both,B,DM62qj,6.0,32.3958,-106.625,N,32.3958,40.226,40.226,3,1751
KI5KAT,KI5KAT,True,True,both,B,EM10dj,6.0,30.3958,-97.7083,N,30.3958,39.414,39.414,6,2146
KI5KCH,KI5KCH,True,True,both,B,EM20fd,6.0,30.1458,-95.5417,N,30.1458,39.373,39.373,4,5724
KI5KOX,KI5KOX,True,True,both,B,EM10cm,6.0,30.5208,-97.7917,N,30.5208,39.528,39.528,4,4812
KI5LPZ,KI5LPZ,True,True,both,B,DM65sb,6.0,35.0625,-106.4583,N,35.0625,42.901,42.901,5,14331
KI5LVN,KI5LVN,True,True,both,B,EM23rc,6.0,33.1042,-94.5417,N,33.1042,42.344,42.344,5,40176
KI5MAD,KI5MAD,True,True,both,B,EM13,4.0,33.5,-97.0,N,33.5,42.534,42.534,3,1765
KI5MNA,KI5MNA,True,True,both,A,EL06,4.0,26.5,-99.0,N,26.5,35.408,35.408,23,88871
KI5MPX,KI5MPX,True,True,both,A,DM95bd,6.0,35.1458,-101.875,N,35.1458,43.62,43.62,87,695507
KI5MQY,KI5MQY,True,True,both,B,EM13qa,6.0,33.0208,-96.625,N,33.0208,42.098,42.098,386,3377483
KI5O,KI5O,True,False,wsprnet_only,B,JN45km,6.0,45.5208,8.875,N,45.5208,39.775,39.775,5,24
KI5OMM,KI5OMM,True,True,both,B,EM20,4.0,30.5,-95.0,N,30.5,39.765,39.765,3,6752
KI5OSZ,KI5OSZ,True,True,both,B,EM52,4.0,32.5,-89.0,N,32.5,41.979,41.979,3,4730
KI5PHX,KI5PHX,True,True,both,B,EM11ea,6.0,31.0208,-97.625,N,31.0208,40.038,40.038,9,1118
KI5PPD,KI5PPD,True,True,both,B,EM12,4.0,32.5,-97.0,N,32.5,41.553,41.553,5,458
KI5QAD,KI5QAD,True,True,both,A,EM13,4.0,33.5,-97.0,N,33.5,42.534,42.534,23,26587
KI5QDA,KI5QDA,True,True,both,B,EM12rw,6.0,32.9375,-96.5417,N,32.9375,42.024,42.024,4,4091
KI5QVM,KI5QVM,True,True,both,B,EL19wp,6.0,29.6458,-96.125,N,29.6458,38.83,38.83,5,2788
KI5SBC,KI5SBC,True,True,both,B,EM20ge,6.0,30.1875,-95.4583,N,30.1875,39.421,39.421,5,2704
KI5SRY,KI5SRY,True,True,both,B,EM00,4.0,30.5,-99.0,N,30.5,39.377,39.377,6,9348
KI5SWA,KI5SWA,True,True,both,B,EM10em,6.0,30.5208,-97.625,N,30.5208,39.546,39.546,7,24292
KI5TFA,KI5TFA,True,False,wsprnet_only,A,EM13,4.0,33.5,-97.0,N,33.5,42.534,42.534,12,15
KI5TSG,KI5TSG,True,True,both,B,EM26,4.0,36.5,-95.0,N,36.5,45.621,45.621,3,290
KI5UCP,KI5UCP,True,True,both,B,EL17hr,6.0,27.7292,-97.375,N,27.7292,36.815,36.815,24,10679
KI5UKF,KI5UKF,True,True,both,B,EM10ae,6.0,30.1875,-97.9583,N,30.1875,39.182,39.182,3,781
KI5VJO,KI5VJO,True,True,both,B,EM40xi,6.0,30.3542,-90.0417,N,30.3542,39.889,39.889,4,2200
KI5VJQ,KI5VJQ,True,True,both,B,EL09qb,6.0,29.0625,-98.625,N,29.0625,37.997,37.997,4,606
KI5VNB,KI5VNB,True,True,both,B,EM79xm,6.0,39.5208,-84.0417,N,39.5208,48.59,48.59,5,86
KI5WA,KI5WA,True,True,both,B,EM11jk,6.0,31.4375,-97.2083,N,31.4375,40.49,40.49,5,3322
KI5WTR,KI5WTR,True,True,both,B,DM65pf,6.0,35.2292,-106.7083,N,35.2292,43.028,43.028,10,2052
KI5YWP,KI5YWP,True,True,both,B,EM54,4.0,34.5,-89.0,N,34.5,43.907,43.907,7,8266
KI5ZAZ,KI5ZAZ,True,True,both,B,EM40,4.0,30.5,-91.0,N,30.5,40.0,40.0,5,7115
KI5ZMB,KI5ZMB,True,True,both,B,EM26ca,6.0,36.0208,-95.7917,N,36.0208,45.098,45.098,3,12637
KI5ZND,KI5ZND,True,True,both,A,EM46sb,6.0,36.0625,-90.4583,N,36.0625,45.396,45.396,15,9347
KI5ZUT,KI5ZUT,True,True,both,B,EL29du,6.0,29.8542,-95.7083,N,29.8542,39.072,39.072,20,35960
KI6BCJ,KI6BCJ,True,True,both,A,DM06,4.0,36.5,-119.0,N,36.5,42.18,42.18,20,16617
KI6JL,KI6JL,True,True,both,A,DM04sk,6.0,34.4375,-118.4583,N,34.4375,40.241,40.241,81,322316
KI6NAZ,KI6NAZ,True,True,both,B,DM03,4.0,33.5,-119.0,N,33.5,39.215,39.215,3,668
KI6QDB,KI6QDB,True,True,both,B,DM12mr,6.0,32.7292,-116.9583,N,32.7292,38.818,38.818,5,1364
KI6ZOH,KI6ZOH,True,True,both,B,CM89ck,6.0,39.4375,-123.7917,N,39.4375,44.166,44.166,3,504
KI7BKD,KI7BKD,True,True,both,B,DN13vp,6.0,43.6458,-116.2083,N,43.6458,49.746,49.746,5,709
KI7CFO,KI7CFO,True,True,both,B,DN13,4.0,43.5,-117.0,N,43.5,49.457,49.457,8,5587
KI7DAN,KI7DAN,True,True,both,B,DN40cq,6.0,40.6875,-111.7917,N,40.6875,47.607,47.607,6,64460
KI7DVB,KI7DVB,True,True,both,B,DM42lh,6.0,32.3125,-111.0417,N,32.3125,39.431,39.431,9,22446
KI7DX,KI7DX,True,True,both,A,DN40cq,6.0,40.6875,-111.7917,N,40.6875,47.607,47.607,226,3607553
KI7E,KI7E,True,True,both,A,CN87wr,6.0,47.7292,-122.125,N,47.7292,52.652,52.652,295,463318
KI7HOW,KI7HOW,True,True,both,B,CN84ss,6.0,44.7708,-122.4583,N,44.7708,49.672,49.672,3,143
KI7JOD,KI7JOD,True,True,both,B,CN87qp,6.0,47.6458,-122.625,N,47.6458,52.473,52.473,43,83803
KI7KNM,KI7KNM,True,True,both,B,CN85qk,6.0,45.4375,-122.625,N,45.4375,50.296,50.296,3,656
KI7LBC,KI7LBC,True,True,both,A,CN87tt,6.0,47.8125,-122.375,N,47.8125,52.686,52.686,230,694089
KI7LFD,KI7LFD,True,True,both,A,EN62,4.0,42.5,-87.0,N,42.5,51.581,51.581,299,753584
KI7LPT,KI7LPT,True,True,both,B,DN36ds,6.0,46.7708,-113.7083,N,46.7708,53.266,53.266,5,1106
KI7LYH,KI7LYH,True,True,both,B,CN94od,6.0,44.1458,-120.7917,N,44.1458,49.379,49.379,8,11425
KI7N,KI7N,True,True,both,A,CN85mm,6.0,45.5208,-122.9583,N,45.5208,50.313,50.313,384,1284549
KI7NBQ,KI7NBQ,True,True,both,B,CN82ni,6.0,42.3542,-122.875,N,42.3542,47.211,47.211,3,3938
KI7NZ,KI7NZ,True,True,both,A,CN85,4.0,45.5,-123.0,N,45.5,50.284,50.284,227,3636
KI7NZR,KI7NZR,True,True,both,A,CN85,4.0,45.5,-123.0,N,45.5,50.284,50.284,151,10248
KI7NZS,KI7NZS,True,True,both,A,CN85,4.0,45.5,-123.0,N,45.5,50.284,50.284,148,8680
KI7NZT,KI7NZT,True,True,both,A,CN85,4.0,45.5,-123.0,N,45.5,50.284,50.284,146,5854
KI7NZU,KI7NZU,True,True,both,A,CN85,4.0,45.5,-123.0,N,45.5,50.284,50.284,142,6091
KI7NZV,KI7NZV,True,True,both,A,CN85,4.0,45.5,-123.0,N,45.5,50.284,50.284,376,29207
KI7NZW,KI7NZW,True,True,both,A,CN85,4.0,45.5,-123.0,N,45.5,50.284,50.284,313,11189
KI7NZX,KI7NZX,True,True,both,A,CN85,4.0,45.5,-123.0,N,45.5,50.284,50.284,349,14158
KI7NZY,KI7NZY,True,True,both,A,CN85,4.0,45.5,-123.0,N,45.5,50.284,50.284,318,10453
KI7NZZ,KI7NZZ,True,True,both,A,CN85,4.0,45.5,-123.0,N,45.5,50.284,50.284,246,3913
KI7OXA,KI7OXA,True,True,both,B,DM41mw,6.0,31.9375,-110.9583,N,31.9375,39.071,39.071,4,2086
KI7QZF,KI7QZF,True,True,both,B,CN86nw,6.0,46.9375,-122.875,N,46.9375,51.726,51.726,3,10037
KI7RM,KI7RM,True,True,both,A,CN85qk,6.0,45.4375,-122.625,N,45.4375,50.296,50.296,45,365
KI7SHD,KI7SHD,True,True,both,A,CN85to,6.0,45.6042,-122.375,N,45.6042,50.509,50.509,13,8648
KI7SUT,KI7SUT,True,True,both,B,CN77,4.0,47.5,-125.0,N,47.5,51.861,51.861,3,679
KI7VEM,KI7VEM,True,True,both,B,CN85,4.0,45.5,-123.0,N,45.5,50.284,50.284,4,4433
KI7YNO,KI7YNO,True,True,both,B,DM34rt,6.0,34.8125,-112.5417,N,34.8125,41.664,41.664,5,12693
KI7ZRF,KI7ZRF,True,True,both,B,DN13tp,6.0,43.6458,-116.375,N,43.6458,49.716,49.716,5,4768
KI7ZTH,KI7ZTH,True,True,both,B,CN87uo,6.0,47.6042,-122.2917,N,47.6042,52.497,52.497,5,1133
KI7ZWB,KI7ZWB,True,True,both,B,DM09,4.0,39.5,-119.0,N,39.5,45.141,45.141,235,817386
KI8FW,KI8FW,True,True,both,B,EM79vk,6.0,39.4375,-84.2083,N,39.4375,48.52,48.52,26,17834
KI8IR,KI8IR,True,True,both,B,EM79pr,6.0,39.7292,-84.7083,N,39.7292,48.828,48.828,7,787
KI8KR,KI8KR,True,True,both,B,EN74dr,6.0,44.7292,-85.7083,N,44.7292,53.682,53.682,7,8611
KI8R,KI8R,True,True,both,A,EM89pr,6.0,39.7292,-82.7083,N,39.7292,48.698,48.698,22,44402
KI9LSI,KI9LSI,True,True,both,B,EN62,4.0,42.5,-87.0,N,42.5,51.581,51.581,7,322
KJ0P,KJ0P,True,True,both,B,EN34,4.0,44.5,-93.0,N,44.5,53.465,53.465,4,7446
KJ4BED,KJ4BED,True,True,both,B,EM74sh,6.0,34.3125,-84.4583,N,34.3125,43.616,43.616,3,798
KJ4FGI,KJ4FGI,True,True,both,A,EL98ee,6.0,28.1875,-81.625,N,28.1875,37.569,37.569,30,537978
KJ4FMH,KJ4FMH,True,True,both,B,EM10,4.0,30.5,-97.0,N,30.5,39.588,39.588,9,79453
KJ4FRL,KJ4FRL,True,True,both,A,FM18,4.0,38.5,-77.0,N,38.5,46.865,46.865,44,29281
KJ4GL,KJ4GL,True,True,both,A,EM66,4.0,36.5,-87.0,N,36.5,45.813,45.813,11,38907
KJ4HKE,KJ4HKE,True,True,both,B,EM86nj,6.0,36.3958,-82.875,N,36.3958,45.51,45.51,5,1852
KJ4HVL,KJ4HVL,True,True,both,B,EM88cp,6.0,38.6458,-83.7917,N,38.6458,47.734,47.734,5,2933
KJ4IHN,KJ4IHN,True,True,both,A,EM63ob,6.0,33.0625,-86.7917,N,33.0625,42.506,42.506,133,729615
KJ4IR,KJ4IR,True,True,both,A,EM90cg,6.0,30.2708,-81.7917,N,30.2708,39.565,39.565,115,262844
KJ4IXG,KJ4IXG,True,True,both,B,EM66tj,6.0,36.3958,-86.375,N,36.3958,45.696,45.696,3,2405
KJ4JWM,KJ4JWM,True,True,both,B,EM85qn,6.0,35.5625,-82.625,N,35.5625,44.691,44.691,7,19744
KJ4LYH,KJ4LYH,True,True,both,B,CN87rd,6.0,47.1458,-122.5417,N,47.1458,51.996,51.996,6,1168
KJ4M,KJ4M,True,True,both,B,EM63ql,6.0,33.4792,-86.625,N,33.4792,42.902,42.902,4,16287
KJ4OCE,KJ4OCE,True,True,both,B,FM18,4.0,38.5,-77.0,N,38.5,46.865,46.865,14,22429
KJ4OOR,KJ4OOR,True,True,both,B,EM86vg,6.0,36.2708,-82.2083,N,36.2708,45.336,45.336,11,5586
KJ4PDG,KJ4PDG,True,True,both,B,EL95sp,6.0,25.6458,-80.4583,N,25.6458,35.046,35.046,3,1238
KJ4PRT,KJ4PRT,True,True,both,B,FN42kk,6.0,42.4375,-71.125,N,42.4375,49.684,49.684,8,7599
KJ4RGS,KJ4RGS,True,True,both,B,EM76,4.0,36.5,-85.0,N,36.5,45.742,45.742,3,508
KJ4RWD,KJ4RWD,True,True,both,B,EM60rt,6.0,30.8125,-86.5417,N,30.8125,40.34,40.34,8,2682
KJ4UVS,KJ4UVS,True,True,both,B,EM38,4.0,38.5,-93.0,N,38.5,47.672,47.672,8,39
KJ4WQ,KJ4WQ,True,True,both,B,FM17fn,6.0,37.5625,-77.5417,N,37.5625,46.038,46.038,3,459
KJ4WSR,KJ4WSR,True,True,both,B,EM98ks,6.0,38.7708,-81.125,N,38.7708,47.638,47.638,3,505
KJ4YM,KJ4YM,True,True,both,B,EM73sx,6.0,33.9792,-84.4583,N,33.9792,43.297,43.297,9,37209
KJ4YYU,KJ4YYU,True,True,both,A,FM16,4.0,36.5,-77.0,N,36.5,44.931,44.931,12,9581
KJ5ACR,KJ5ACR,True,True,both,B,EM22mj,6.0,32.3958,-94.9583,N,32.3958,41.623,41.623,4,6881
KJ5BNV,KJ5BNV,True,True,both,A,EM24xv,6.0,34.8958,-94.0417,N,34.8958,44.122,44.122,13,6443
KJ5BPB,KJ5BPB,True,True,both,A,EM13pc,6.0,33.1042,-96.7083,N,33.1042,42.172,42.172,11,8867
KJ5BT,KJ5BT,True,True,both,B,EM04hx,6.0,34.9792,-99.375,N,34.9792,43.748,43.748,47,345756
KJ5CAL,KJ5CAL,True,True,both,B,EL29,4.0,29.5,-95.0,N,29.5,38.785,38.785,5,3238
KJ5DFD,KJ5DFD,True,True,both,B,EL29hs,6.0,29.7708,-95.375,N,29.7708,39.019,39.019,4,6332
KJ5DVB,KJ5DVB,True,True,both,A,EM30xe,6.0,30.1875,-92.0417,N,30.1875,39.652,39.652,10,2044
KJ5ELX,KJ5ELX,True,True,both,A,EL29dv,6.0,29.8958,-95.7083,N,29.8958,39.113,39.113,39,12611
KJ5EWT,KJ5EWT,True,True,both,B,EM26vg,6.0,36.2708,-94.2083,N,36.2708,45.448,45.448,12,55383
KJ5HBN,KJ5HBN,True,True,both,B,DM61tw,6.0,31.9375,-106.375,N,31.9375,39.808,39.808,5,2081
KJ5HEO,KJ5HEO,True,True,both,B,EM24wm,6.0,34.5208,-94.125,N,34.5208,43.752,43.752,18,17509
KJ5HPC,KJ5HPC,True,True,both,B,EM00bm,6.0,30.5208,-99.875,N,30.5208,39.295,39.295,3,839
KJ5HRY,KJ5HRY,True,True,both,B,DM65ud,6.0,35.1458,-106.2917,N,35.1458,43.008,43.008,5,2318
KJ5HTG,KJ5HTG,True,True,both,A,EM13pb,6.0,33.0625,-96.7083,N,33.0625,42.132,42.132,10,27069
KJ5IBH,KJ5IBH,True,True,both,B,EM10,4.0,30.5,-97.0,N,30.5,39.588,39.588,40,21300
KJ5ICR,KJ5ICR,True,True,both,A,EM10em,6.0,30.5208,-97.625,N,30.5208,39.546,39.546,16,23583
KJ5IJM,KJ5IJM,True,True,both,B,EM12,4.0,32.5,-97.0,N,32.5,41.553,41.553,6,1117
KJ5IOQ,KJ5IOQ,True,True,both,B,EM30kr,6.0,30.7292,-93.125,N,30.7292,40.12,40.12,4,4163
KJ5IRO,KJ5IRO,True,True,both,B,EM12,4.0,32.5,-97.0,N,32.5,41.553,41.553,3,587
KJ5IUM,KJ5IUM,True,True,both,A,EM22ig,6.0,32.2708,-95.2917,N,32.2708,41.475,41.475,16,6730
KJ5JAK,KJ5JAK,True,True,both,B,EM13qf,6.0,33.2292,-96.625,N,33.2292,42.302,42.302,5,28
KJ5JDZ,KJ5JDZ,True,True,both,A,EM45,4.0,35.5,-91.0,N,35.5,44.84,44.84,19,15663
KJ5JHX,KJ5JHX,True,True,both,A,EM13qd,6.0,33.1458,-96.625,N,33.1458,42.221,42.221,28,5514
KJ5JJL,KJ5JJL,True,True,both,B,EM26vc,6.0,36.1042,-94.2083,N,36.1042,45.286,45.286,8,391
KJ5JPN,KJ5JPN,True,True,both,B,EM10cd,6.0,30.1458,-97.7917,N,30.1458,39.159,39.159,8,27197
KJ5KCZ,KJ5KCZ,True,True,both,B,EL29,4.0,29.5,-95.0,N,29.5,38.785,38.785,3,453
KJ5KGZ,KJ5KGZ,True,True,both,A,EM13sa,6.0,33.0208,-96.4583,N,33.0208,42.113,42.113,14,9751
KJ5KKC,KJ5KKC,True,True,both,B,EM14,4.0,34.5,-97.0,N,34.5,43.513,43.513,9,3362
KJ5KL,KJ5KL,True,True,both,B,DM56xt,6.0,36.8125,-108.0417,N,36.8125,44.39,44.39,4,684
KJ5KVV,KJ5KVV,True,True,both,B,CM87,4.0,37.5,-123.0,N,37.5,42.415,42.415,5,983
KJ5KXN,KJ5KXN,True,True,both,B,EL29,4.0,29.5,-95.0,N,29.5,38.785,38.785,3,151
KJ5LMZ,KJ5LMZ,True,True,both,B,EM11nu,6.0,31.8542,-96.875,N,31.8542,40.931,40.931,3,2931
KJ5LQN,KJ5LQN,True,True,both,A,DM65pd,6.0,35.1458,-106.7083,N,35.1458,42.946,42.946,12,490
KJ5LSO,KJ5LSO,True,True,both,A,EM01mq,6.0,31.6875,-98.9583,N,31.6875,40.554,40.554,38,336188
KJ5LWY,KJ5LWY,True,True,both,B,EL09qs,6.0,29.7708,-98.625,N,29.7708,38.698,38.698,4,606
KJ5MAX,KJ5MAX,True,True,both,B,EM50,4.0,30.5,-89.0,N,30.5,40.049,40.049,3,198
KJ5MBY,KJ5MBY,True,True,both,B,EM12,4.0,32.5,-97.0,N,32.5,41.553,41.553,3,193
KJ5MLM,KJ5MLM,True,True,both,A,EM32,4.0,32.5,-93.0,N,32.5,41.851,41.851,45,46649
KJ5MTE,KJ5MTE,True,True,both,A,EM40jj,6.0,30.3958,-91.2083,N,30.3958,39.891,39.891,10,48024
KJ5MTR,KJ5MTR,True,True,both,B,EM10em,6.0,30.5208,-97.625,N,30.5208,39.546,39.546,207,314008
KJ5NGK,KJ5NGK,True,True,both,B,EM26de,6.0,36.1875,-95.7083,N,36.1875,45.266,45.266,30,21445
KJ5NWU,KJ5NWU,True,True,both,B,EM13pa,6.0,33.0208,-96.7083,N,33.0208,42.091,42.091,6,5696
KJ5OBG,KJ5OBG,True,True,both,B,EM50am,6.0,30.5208,-89.9583,N,30.5208,40.052,40.052,6,6107
KJ5OYM,KJ5OYM,True,True,both,B,DM75ap,6.0,35.6458,-105.9583,N,35.6458,43.553,43.553,9,4170
KJ5PLV,KJ5PLV,True,True,both,B,EL09,4.0,29.5,-99.0,N,29.5,38.387,38.387,3,70
KJ5QAW,KJ5QAW,True,True,both,B,EM12pi,6.0,32.3542,-96.7083,N,32.3542,41.437,41.437,4,11252
KJ5SZ,KJ5SZ,True,True,both,A,EM32,4.0,32.5,-93.0,N,32.5,41.851,41.851,358,1096123
KJ5TN,KJ5TN,True,True,both,B,EM25ei,6.0,35.3542,-95.625,N,35.3542,44.46,44.46,4,757
KJ5YZ,KJ5YZ,True,True,both,B,EM14er,6.0,34.7292,-97.625,N,34.7292,43.68,43.68,4,4310
KJ6AMR,KJ6AMR,True,True,both,B,DM33tl,6.0,33.4792,-112.375,N,33.4792,40.367,40.367,3,1164
KJ6BXN,KJ6BXN,True,True,both,A,DM12jq,6.0,32.6875,-117.2083,N,32.6875,38.732,38.732,20,7106
KJ6GSV,KJ6GSV,True,True,both,B,DM04,4.0,34.5,-119.0,N,34.5,40.204,40.204,4,1310
KJ6HMV,KJ6HMV,True,True,both,A,CM99lg,6.0,39.2708,-121.0417,N,39.2708,44.529,44.529,390,1782884
KJ6HZ,KJ6HZ,True,True,both,B,DM13hx,6.0,33.9792,-117.375,N,33.9792,39.983,39.983,4,5492
KJ6ST,KJ6ST,True,True,both,A,CM97,4.0,37.5,-121.0,N,37.5,42.793,42.793,23,49954
KJ6SVA,KJ6SVA,True,True,both,A,DM13,4.0,33.5,-117.0,N,33.5,39.576,39.576,11,42727
KJ6VCX,KJ6VCX,True,True,both,B,DM13co,6.0,33.6042,-117.7917,N,33.6042,39.537,39.537,7,183
KJ6WU,KJ6WU,True,True,both,A,EM22,4.0,32.5,-95.0,N,32.5,41.722,41.722,25,140780
KJ7AOA,KJ7AOA,True,True,both,A,DM42ki,6.0,32.3542,-111.125,N,32.3542,39.458,39.458,10,5815
KJ7BS,KJ7BS,True,True,both,B,DM33vo,6.0,33.6042,-112.2083,N,33.6042,40.52,40.52,9,6195
KJ7CBO,KJ7CBO,True,True,both,A,CN87,4.0,47.5,-123.0,N,47.5,52.256,52.256,30,3654
KJ7EZP,KJ7EZP,True,True,both,A,CN85,4.0,45.5,-123.0,N,45.5,50.284,50.284,70,560262
KJ7JFN,KJ7JFN,True,True,both,B,CN85wj,6.0,45.3958,-122.125,N,45.3958,50.352,50.352,7,475
KJ7KGQ,KJ7KGQ,True,True,both,B,DN40dd,6.0,40.1458,-111.7083,N,40.1458,47.087,47.087,18,45612
KJ7LSM,KJ7LSM,True,True,both,B,EM65mk,6.0,35.4375,-86.9583,N,35.4375,44.791,44.791,4,4561
KJ7LVZ,KJ7LVZ,True,True,both,B,DM58hi,6.0,38.3542,-109.375,N,38.3542,45.703,45.703,7,11686
KJ7NCT,KJ7NCT,True,True,both,B,DN07ic,6.0,47.1042,-119.2917,N,47.1042,52.58,52.58,3,212
KJ7NUZ,KJ7NUZ,True,True,both,B,CN73vj,6.0,43.3958,-124.2083,N,43.3958,47.975,47.975,8,1292
KJ7OCP,KJ7OCP,True,True,both,A,DN30tk,6.0,40.4375,-112.375,N,40.4375,47.261,47.261,38,17486
KJ7OER,KJ7OER,True,True,both,B,DN17px,6.0,47.9792,-116.7083,N,47.9792,53.921,53.921,6,28359
KJ7PEJ,KJ7PEJ,True,True,both,B,DN40bv,6.0,40.8958,-111.875,N,40.8958,47.798,47.798,7,4152
KJ7QVE,KJ7QVE,True,True,both,B,DM33,4.0,33.5,-113.0,N,33.5,40.281,40.281,13,8872
KJ7SBJ,KJ7SBJ,True,True,both,B,DM43hh,6.0,33.3125,-111.375,N,33.3125,40.371,40.371,6,7680
KJ7SNW,KJ7SNW,True,True,both,A,CN85,4.0,45.5,-123.0,N,45.5,50.284,50.284,20,95568
KJ7UKA,KJ7UKA,True,True,both,B,DM43bg,6.0,33.2708,-111.875,N,33.2708,40.245,40.245,17,17609
KJ7VJG,KJ7VJG,True,True,both,A,DM34um,6.0,34.5208,-112.2917,N,34.5208,41.417,41.417,24,2592
KJ7WFX,KJ7WFX,True,True,both,B,DN76ui,6.0,46.3542,-104.2917,N,46.3542,54.293,54.293,8,6698
KJ7WHD,KJ7WHD,True,True,both,B,DN13tp,6.0,43.6458,-116.375,N,43.6458,49.716,49.716,4,1745
KJ7ZES,KJ7ZES,True,True,both,B,DN41ah,6.0,41.3125,-111.9583,N,41.3125,48.195,48.195,5,1503
KJ7ZMH,KJ7ZMH,True,True,both,B,CN85rp,6.0,45.6458,-122.5417,N,45.6458,50.518,50.518,4,10022
KJ7ZPJ,KJ7ZPJ,True,True,both,B,DN40bv,6.0,40.8958,-111.875,N,40.8958,47.798,47.798,5,3923
KJ8G,KJ8G,True,True,both,B,EN80qe,6.0,40.1875,-82.625,N,40.1875,49.133,49.133,3,151
KK0JS,KK0JS,True,True,both,A,EM28nx,6.0,38.9792,-94.875,N,38.9792,48.037,48.037,46,352915
KK1D,KK1D,True,True,both,A,FN31vi,6.0,41.3542,-72.2083,N,41.3542,48.823,48.823,267,853603
KK1X,KK1X,True,True,both,B,FN42en,6.0,42.5625,-71.625,N,42.5625,49.908,49.908,6,6681
KK2DX,KK2DX,True,True,both,A,FN45gb,6.0,45.0625,-71.4583,N,45.0625,52.366,52.366,68,812506
KK4AK,KK4AK,True,True,both,B,FM03ln,6.0,33.5625,-79.0417,N,33.5625,42.402,42.402,3,2118
KK4BCN,KK4BCN,True,True,both,B,EL09,4.0,29.5,-99.0,N,29.5,38.387,38.387,4,382
KK4CGL,KK4CGL,True,True,both,A,EM40xl,6.0,30.4792,-90.0417,N,30.4792,40.01,40.01,37,76523
KK4DAS,KK4DAS,True,True,both,A,FM18ix,6.0,38.9792,-77.2917,N,38.9792,47.373,47.373,41,246957
KK4EOU,KK4EOU,True,True,both,A,FM16uv,6.0,36.8958,-76.2917,N,36.8958,45.201,45.201,22,76803
KK4FEE,KK4FEE,True,True,both,A,EL98,4.0,28.5,-81.0,N,28.5,37.807,37.807,70,655822
KK4GGL,KK4GGL,True,True,both,A,EL99iu,6.0,29.8542,-81.2917,N,29.8542,39.122,39.122,22,3182
KK4HAM,KK4HAM,True,True,both,B,EL89xe,6.0,29.1875,-82.0417,N,29.1875,38.556,38.556,3,5095
KK4INZ,KK4INZ,True,True,both,A,EL89sp,6.0,29.6458,-82.4583,N,29.6458,39.026,39.026,325,3847546
KK4ITX,KK4ITX,True,True,both,B,EL88wf,6.0,28.2292,-82.125,N,28.2292,37.651,37.651,34,6803
KK4JGV,KK4JGV,True,True,both,A,FM18gu,6.0,38.8542,-77.4583,N,38.8542,47.276,47.276,10,5679
KK4JI,KK4JI,True,True,both,B,EL96ap,6.0,26.6458,-81.9583,N,26.6458,36.134,36.134,6,34764
KK4JOE,KK4JOE,True,True,both,A,EM60lq,6.0,30.6875,-87.0417,N,30.6875,40.229,40.229,35,118484
KK4LH,KK4LH,True,True,both,B,EM95sp,6.0,35.6458,-80.4583,N,35.6458,44.567,44.567,4,1137
KK4LNS,KK4LNS,True,True,both,B,EM66pe,6.0,36.1875,-86.7083,N,36.1875,45.505,45.505,13,471
KK4LZU,KK4LZU,True,True,both,B,EM72fp,6.0,32.6458,-85.5417,N,32.6458,42.069,42.069,9,3775
KK4NDU,KK4NDU,True,True,both,A,EM60,4.0,30.5,-87.0,N,30.5,40.048,40.048,394,4875505
KK4NLK,KK4NLK,True,True,both,A,EM84bf,6.0,34.2292,-83.875,N,34.2292,43.503,43.503,12,35957
KK4OHF,KK4OHF,True,True,both,B,EM73nt,6.0,33.8125,-84.875,N,33.8125,43.159,43.159,4,3032
KK4RF,KK4RF,True,True,both,B,FM16,4.0,36.5,-77.0,N,36.5,44.931,44.931,6,7286
KK4RR,KK4RR,True,True,both,B,EM95xx,6.0,35.9792,-80.0417,N,35.9792,44.84,44.84,3,1161
KK4TJH,KK4TJH,True,True,both,B,FM06na,6.0,36.0208,-78.875,N,36.0208,44.737,44.737,3,2710
KK4UCG,KK4UCG,True,True,both,B,EM95aa,6.0,35.0208,-81.9583,N,35.0208,44.116,44.116,6,860
KK4UNE,KK4UNE,True,True,both,A,FM15kb,6.0,35.0625,-77.125,N,35.0625,43.565,43.565,64,5710
KK4WJF,KK4WJF,True,True,both,B,EM95kg,6.0,35.2708,-81.125,N,35.2708,44.277,44.277,61,28614
KK4YQZ,KK4YQZ,True,True,both,B,DM79op,6.0,39.6458,-104.7917,N,39.6458,47.665,47.665,3,241
KK5DB,KK5DB,True,True,both,B,DN18,4.0,48.5,-117.0,N,48.5,54.38,54.38,27,32604
