rx_sign,site_call,in_wsprnet,in_wsprdaemon,source_class,sw_class,modal_grid,grid_precision,lat,lon,hemisphere,abs_lat,cgm_lat,abs_cgm_lat,quality_tier,n_days_active,n_spots_wsprnet,n_spots_wd,noise_valid_frac
GEFRE,GEFRE,True,False,wsprnet_only,wsjtx,IO82uc,6.0,52.1042,-2.2917,N,52.1042,47.984,47.984,D,1,24.0,,
GGCLR,GGCLR,True,False,wsprnet_only,wsjtx,EM34tr,6.0,34.7292,-92.375,N,34.7292,44.046,44.046,D,1,10.0,,
GI0BEY,GI0BEY,True,False,wsprnet_only,wsjtx,IO74ep,6.0,54.6458,-5.625,N,54.6458,51.258,51.258,C,18,3321.0,,
GI0FZT,GI0FZT,True,False,wsprnet_only,wsjtx,IO74dp,6.0,54.6458,-5.7083,N,54.6458,51.262,51.262,D,1,178.0,,
GI0KMX,GI0KMX,True,False,wsprnet_only,wsjtx,IO64uo,6.0,54.6042,-6.2917,N,54.6042,51.244,51.244,A,221,77985.0,,
GI0LSB,GI0LSB,True,False,wsprnet_only,wsjtx,IO74,4.0,54.5,-5.0,N,54.5,51.046,51.046,D,4,423.0,,
GI0VGV,GI0VGV,True,False,wsprnet_only,wsjtx,IO64vl,6.0,54.4792,-6.2083,N,54.4792,51.087,51.087,D,4,1654.0,,
GI3JMC,GI3JMC,True,False,wsprnet_only,wsjtx,IO65,4.0,55.5,-7.0,N,55.5,52.377,52.377,D,3,1704.0,,
GI3VAF,GI3VAF,True,False,wsprnet_only,wsjtx,IO74,4.0,54.5,-5.0,N,54.5,51.046,51.046,A,366,168810.0,,
GI4BTG,GI4BTG,True,False,wsprnet_only,wsjtx,IO64xq,6.0,54.6875,-6.0417,N,54.6875,51.332,51.332,D,3,1159.0,,
GI4OGS,GI4OGS,True,False,wsprnet_only,wsjtx,IO64wv,6.0,54.8958,-6.125,N,54.8958,51.59,51.59,D,1,169.0,,
GI4OWA,GI4OWA,True,False,wsprnet_only,wsjtx,IO64ix,6.0,54.9792,-7.2917,N,54.9792,51.762,51.762,D,5,247.0,,
GI4OYM,GI4OYM,True,False,wsprnet_only,other,IO64ei,6.0,54.3542,-7.625,N,54.3542,51.018,51.018,C,28,70.0,,
GI4SZU,GI4SZU,True,False,wsprnet_only,wsjtx,IO65ta,6.0,55.0208,-6.375,N,55.0208,51.757,51.757,C,8,2973.0,,
GI4SZW,GI4SZW,True,False,wsprnet_only,wsjtx,IO64te,6.0,54.1875,-6.375,N,54.1875,50.739,50.739,D,1,57.0,,
GI5REG,GI5REG,True,False,wsprnet_only,wsjtx,IO65pc,6.0,55.1042,-6.7083,N,55.1042,51.878,51.878,D,5,1791.0,,
GI6KDN,GI6KDN,True,False,wsprnet_only,wsjtx,IO74an,6.0,54.5625,-5.9583,N,54.5625,51.174,51.174,D,6,4157.0,,
GI7DZE,GI7DZE,True,False,wsprnet_only,unknown,IO74cu,6.0,54.8542,-5.7917,N,54.8542,51.521,51.521,B,50,20863.0,,
GI7MWA,GI7MWA,True,False,wsprnet_only,wsjtx,IO64,4.0,54.5,-7.0,N,54.5,51.158,51.158,C,8,3312.0,,
GJ3YHU,GJ3YHU,True,False,wsprnet_only,wsjtx,IN89ve,6.0,49.1875,-2.2083,N,49.1875,44.306,44.306,B,86,22351.0,,
GJ7DNI,GJ7DNI,True,False,wsprnet_only,wsjtx,IN89we,6.0,49.1875,-2.125,N,49.1875,44.305,44.305,D,3,2805.0,,
GJ8PVL,GJ8PVL,True,False,wsprnet_only,wsjtx,IN89xf,6.0,49.2292,-2.0417,N,49.2292,44.356,44.356,D,6,1779.0,,
GM0AXY,GM0AXY,True,False,wsprnet_only,wsjtx,IO85jw,6.0,55.9375,-3.2083,N,55.9375,52.694,52.694,D,2,20.0,,
GM0BCU,GM0BCU,True,False,wsprnet_only,wsjtx,IO74wt,6.0,54.8125,-4.125,N,54.8125,51.382,51.382,D,1,17.0,,
GM0CQV,GM0CQV,True,False,wsprnet_only,wsjtx,IO87uc,6.0,57.1042,-2.2917,N,57.1042,54.037,54.037,D,1,1.0,,
GM0DHD,GM0DHD,True,False,wsprnet_only,wsjtx,IO85gw,6.0,55.9375,-3.4583,N,55.9375,52.706,52.706,A,368,5210451.0,,
GM0DHD/1,GM0DHD,True,False,wsprnet_only,wsjtx,IO85gw,6.0,55.9375,-3.4583,N,55.9375,52.706,52.706,C,18,135001.0,,
GM0DHD/2,GM0DHD,True,False,wsprnet_only,wsjtx,IO85gw,6.0,55.9375,-3.4583,N,55.9375,52.706,52.706,C,18,134292.0,,
GM0DHD/3,GM0DHD,True,False,wsprnet_only,wsjtx,IO85gw,6.0,55.9375,-3.4583,N,55.9375,52.706,52.706,C,18,84961.0,,
GM0DHD/P,GM0DHD,True,False,wsprnet_only,wsjtx,IO85gw,6.0,55.9375,-3.4583,N,55.9375,52.706,52.706,D,1,35.0,,
GM0DYU,GM0DYU,True,False,wsprnet_only,wsjtx,IO97bk,6.0,57.4375,-1.875,N,57.4375,54.41,54.41,B,51,42063.0,,
GM0EEH,GM0EEH,True,False,wsprnet_only,wsjtx,IO85at,6.0,55.8125,-3.9583,N,55.8125,52.581,52.581,D,1,29.0,,
GM0HBF,GM0HBF,True,False,wsprnet_only,wsjtx,IO67in,6.0,57.5625,-7.2917,N,57.5625,54.873,54.873,D,2,1214.0,,
GM0HTT,GM0HTT,True,False,wsprnet_only,wsjtx,IO89jc,6.0,59.1042,-3.2083,N,59.1042,56.432,56.432,D,3,218.0,,
GM0HUU,GM0HUU,True,False,wsprnet_only,other,IO75su,6.0,55.8542,-4.4583,N,55.8542,52.658,52.658,D,3,64.0,,
GM0IVQ,GM0IVQ,True,False,wsprnet_only,other,IO75us,6.0,55.7708,-4.2917,N,55.7708,52.549,52.549,B,31,4885.0,,
GM0LZE,GM0LZE,True,False,wsprnet_only,wsjtx,IO68tf,6.0,58.2292,-6.375,N,58.2292,55.601,55.601,C,11,3982.0,,
GM0MAK,GM0MAK,True,False,wsprnet_only,wsjtx,IO87fo,6.0,57.6042,-3.5417,N,57.6042,54.692,54.692,B,31,53363.0,,
GM0MKM/A,GM0MKM,True,False,wsprnet_only,wsjtx,IO77sl,6.0,57.4792,-4.4583,N,57.4792,54.596,54.596,D,4,363.0,,
GM0NMQ,GM0NMQ,True,False,wsprnet_only,wsjtx,IO78um,6.0,58.5208,-4.2917,N,58.5208,55.814,55.814,D,1,9.0,,
GM0OCH,GM0OCH,True,False,wsprnet_only,wsjtx,IO75,4.0,55.5,-5.0,N,55.5,52.26,52.26,D,2,648.0,,
GM0OTI,GM0OTI,True,False,wsprnet_only,wsjtx,IO86kk,6.0,56.4375,-3.125,N,56.4375,53.287,53.287,D,1,86.0,,
GM0OTS,GM0OTS,True,False,wsprnet_only,wsjtx,IO87gq,6.0,57.6875,-3.4583,N,57.6875,54.786,54.786,C,11,2660.0,,
GM0SXQ,GM0SXQ,True,False,wsprnet_only,wsjtx,IO87pd,6.0,57.1458,-2.7083,N,57.1458,54.107,54.107,C,21,120.0,,
GM0UDL,GM0UDL,True,True,both,other,IO77vo,6.0,57.6042,-4.2083,N,57.6042,54.73,54.73,A,337,6595594.0,2364503.0,1.0
GM0UDL-1,GM0UDL,True,False,wsprnet_only,other,IO77vo,6.0,57.6042,-4.2083,N,57.6042,54.73,54.73,C,10,174510.0,,
GM0UDL-2,GM0UDL,True,False,wsprnet_only,other,IO77vo,6.0,57.6042,-4.2083,N,57.6042,54.73,54.73,D,4,3920.0,,
GM0UDL/KIWI,GM0UDL,True,False,wsprnet_only,kiwisdr,IO77vo,6.0,57.6042,-4.2083,N,57.6042,54.73,54.73,D,6,6971.0,,
GM0UDL/MW,GM0UDL,True,False,wsprnet_only,other,IO77vo,6.0,57.6042,-4.2083,N,57.6042,54.73,54.73,D,1,1.0,,
GM0UKI,GM0UKI,True,False,wsprnet_only,wsjtx,IO85ax,6.0,55.9792,-3.9583,N,55.9792,52.781,52.781,C,9,6873.0,,
GM0VMV,GM0VMV,True,False,wsprnet_only,wsjtx,IO85jv,6.0,55.8958,-3.2083,N,55.8958,52.644,52.644,C,11,1887.0,,
GM0VPG,GM0VPG,True,False,wsprnet_only,wsjtx,IO75mx,6.0,55.9792,-4.9583,N,55.9792,52.835,52.835,C,19,23612.0,,
GM0VPG-QTH,GM0VPG,True,False,wsprnet_only,other,IO75mx,6.0,55.9792,-4.9583,N,55.9792,52.835,52.835,D,1,2.0,,
GM0WEZ,GM0WEZ,True,False,wsprnet_only,wsjtx,IO86ch,6.0,56.3125,-3.7917,N,56.3125,53.172,53.172,D,1,3.0,,
GM1008SWL,GM1008SWL,True,False,wsprnet_only,wsjtx,IO85gx,6.0,55.9792,-3.4583,N,55.9792,52.756,52.756,D,1,65.0,,
GM1OXB,GM1OXB,True,False,wsprnet_only,unknown,IO87lp,6.0,57.6458,-3.0417,N,57.6458,54.715,54.715,A,374,2044514.0,,
GM1SXW,GM1SXW,True,False,wsprnet_only,wsjtx,IO75tw,6.0,55.9375,-4.375,N,55.9375,52.753,52.753,D,1,7.0,,
GM1TBW,GM1TBW,True,False,wsprnet_only,wsjtx,IO97ck,6.0,57.4375,-1.7917,N,57.4375,54.406,54.406,C,29,5263.0,,
GM3CQD,GM3CQD,True,False,wsprnet_only,other,IO85jx,6.0,55.9792,-3.2083,N,55.9792,52.743,52.743,D,2,1054.0,,
GM3MAC,GM3MAC,True,False,wsprnet_only,kiwisdr,IO68ve,6.0,58.1875,-6.2083,N,58.1875,55.541,55.541,B,111,440701.0,,
GM3PXK,GM3PXK,True,False,wsprnet_only,wsjtx,IO85at,6.0,55.8125,-3.9583,N,55.8125,52.581,52.581,D,1,103.0,,
GM3RQQ,GM3RQQ,True,False,wsprnet_only,wsjtx,IO75tv,6.0,55.8958,-4.375,N,55.8958,52.703,52.703,A,225,334603.0,,
GM3RTG,GM3RTG,True,False,wsprnet_only,other,IO87wi,6.0,57.3542,-2.125,N,57.3542,54.324,54.324,B,62,184382.0,,
GM3SBC,GM3SBC,True,False,wsprnet_only,wsjtx,IO85ix,6.0,55.9792,-3.2917,N,55.9792,52.748,52.748,D,3,153.0,,
GM3YXM,GM3YXM,True,False,wsprnet_only,wsjtx,IO75xc,6.0,55.1042,-4.0417,N,55.1042,51.732,51.732,A,360,247003.0,,
GM4AOR,GM4AOR,True,False,wsprnet_only,wsjtx,IO86cs,6.0,56.7708,-3.7917,N,56.7708,53.718,53.718,D,5,4332.0,,
GM4BLO,GM4BLO,True,False,wsprnet_only,wsjtx,IO75tv,6.0,55.8958,-4.375,N,55.8958,52.703,52.703,B,46,27816.0,,
GM4CCN,GM4CCN,True,False,wsprnet_only,wsjtx,IO87dh,6.0,57.3125,-3.7083,N,57.3125,54.357,54.357,C,19,13564.0,,
GM4CXF,GM4CXF,True,False,wsprnet_only,wsjtx,IO75qn,6.0,55.5625,-4.625,N,55.5625,52.315,52.315,D,4,2592.0,,
GM4DIJ,GM4DIJ,True,False,wsprnet_only,web888,IO85iw,6.0,55.9375,-3.2917,N,55.9375,52.698,52.698,A,389,2616695.0,,
GM4DTH,GM4DTH,True,False,wsprnet_only,kiwisdr,IO85jw,6.0,55.9375,-3.2083,N,55.9375,52.694,52.694,A,375,2773847.0,,
GM4EIW,GM4EIW,True,False,wsprnet_only,wsjtx,IO75xw,6.0,55.9375,-4.0417,N,55.9375,52.736,52.736,B,60,90544.0,,
GM4EMX,GM4EMX,True,False,wsprnet_only,wsjtx,IO87uc,6.0,57.1042,-2.2917,N,57.1042,54.037,54.037,D,3,401.0,,
GM4FEI,GM4FEI,True,False,wsprnet_only,wsjtx,IO86pm,6.0,56.5208,-2.7083,N,56.5208,53.365,53.365,D,4,935.0,,
GM4HJO,GM4HJO,True,False,wsprnet_only,wsjtx,IO86ge,6.0,56.1875,-3.4583,N,56.1875,53.005,53.005,A,254,1535541.0,,
GM4HYG,GM4HYG,True,False,wsprnet_only,wsjtx,IO87ip,6.0,57.6458,-3.2917,N,57.6458,54.728,54.728,A,230,612649.0,,
GM4HYG/1,GM4HYG,True,False,wsprnet_only,wsjtx,IO87ip,6.0,57.6458,-3.2917,N,57.6458,54.728,54.728,D,4,1321.0,,
GM4HYG1,GM4HYG1,True,False,wsprnet_only,wsjtx,IO87ip,6.0,57.6458,-3.2917,N,57.6458,54.728,54.728,D,1,766.0,,
GM4JMU,GM4JMU,True,False,wsprnet_only,wsjtx,IO75rn,6.0,55.5625,-4.5417,N,55.5625,52.311,52.311,C,7,7044.0,,
GM4JRT,GM4JRT,True,False,wsprnet_only,web888,IO85jw,6.0,55.9375,-3.2083,N,55.9375,52.694,52.694,B,156,1112166.0,,
GM4JRT/A,GM4JRT,True,False,wsprnet_only,kiwisdr,IO85jw,6.0,55.9375,-3.2083,N,55.9375,52.694,52.694,C,21,43928.0,,
GM4JTJ,GM4JTJ,True,False,wsprnet_only,wsjtx,IO86,4.0,56.5,-3.0,N,56.5,53.355,53.355,D,1,2.0,,
GM4JYB,GM4JYB,True,False,wsprnet_only,wsjtx,IO88jm,6.0,58.5208,-3.2083,N,58.5208,55.751,55.751,D,1,2303.0,,
GM4KHE,GM4KHE,True,False,wsprnet_only,wsjtx,IO75sv,6.0,55.8958,-4.4583,N,55.8958,52.708,52.708,D,3,1076.0,,
GM4LOL,GM4LOL,True,False,wsprnet_only,wsjtx,IO97am,6.0,57.5208,-1.9583,N,57.5208,54.512,54.512,D,1,8.0,,
GM4LUD,GM4LUD,True,False,wsprnet_only,other,IO86ll,6.0,56.4792,-3.0417,N,56.4792,53.332,53.332,D,1,183.0,,
GM4OAS,GM4OAS,True,False,wsprnet_only,wsjtx,IO76cx,6.0,56.9792,-5.7917,N,56.9792,54.081,54.081,B,88,53313.0,,
GM4OOU,GM4OOU,True,False,wsprnet_only,wsjtx,IO75ql,6.0,55.4792,-4.625,N,55.4792,52.215,52.215,D,1,4.0,,
GM4RJI,GM4RJI,True,False,wsprnet_only,wsjtx,IO85iw,6.0,55.9375,-3.2917,N,55.9375,52.698,52.698,B,125,55395.0,,
GM4SLV,GM4SLV,True,False,wsprnet_only,wsjtx,IP90gg,6.0,60.2708,-1.4583,N,60.2708,57.683,57.683,D,3,126.0,,
GM4UBJ,GM4UBJ,True,False,wsprnet_only,wsjtx,IO75xt,6.0,55.8125,-4.0417,N,55.8125,52.586,52.586,D,1,2.0,,
GM4VAC,GM4VAC,True,False,wsprnet_only,wsjtx,IO77xm,6.0,57.5208,-4.0417,N,57.5208,54.622,54.622,B,49,80102.0,,
GM4VAC/Y,GM4VAC,True,False,wsprnet_only,wsjtx,IO77xm,6.0,57.5208,-4.0417,N,57.5208,54.622,54.622,D,4,4847.0,,
GM4WCE,GM4WCE,True,False,wsprnet_only,wsjtx,IO87,4.0,57.5,-3.0,N,57.5,54.54,54.54,D,2,1675.0,,
GM4WHA,GM4WHA,True,False,wsprnet_only,wsjtx,IO84ix,6.0,54.9792,-3.2917,N,54.9792,51.544,51.544,D,1,77.0,,
GM4WJA,GM4WJA,True,False,wsprnet_only,wsjtx,IO87mn,6.0,57.5625,-2.9583,N,57.5625,54.612,54.612,A,348,325402.0,,
GM4YLN,GM4YLN,True,False,wsprnet_only,wsjtx,IO86ng,6.0,56.2708,-2.875,N,56.2708,53.076,53.076,D,1,97.0,,
GM4ZMK,GM4ZMK,True,False,wsprnet_only,wsjtx,IO75tw,6.0,55.9375,-4.375,N,55.9375,52.753,52.753,C,8,751.0,,
GM5AUG,GM5AUG,True,False,wsprnet_only,other,IO68tf,6.0,58.2292,-6.375,N,58.2292,55.601,55.601,C,20,95291.0,,
GM5DNA,GM5DNA,True,False,wsprnet_only,wsjtx,IO77um,6.0,57.5208,-4.2917,N,57.5208,54.636,54.636,D,1,44.0,,
GM5JET,GM5JET,True,False,wsprnet_only,wsjtx,IO87bn,6.0,57.5625,-3.875,N,57.5625,54.662,54.662,D,2,522.0,,
GM5JFC,GM5JFC,True,False,wsprnet_only,other,IO86hi,6.0,56.3542,-3.375,N,56.3542,53.2,53.2,D,3,594.0,,
GM5TAY,GM5TAY,True,False,wsprnet_only,wsjtx,IO86nl,6.0,56.4792,-2.875,N,56.4792,53.324,53.324,D,2,709.0,,
GM6AGC,GM6AGC,True,False,wsprnet_only,wsjtx,IO77so,6.0,57.6042,-4.4583,N,57.6042,54.744,54.744,C,12,17494.0,,
GM6QE,GM6QE,True,False,wsprnet_only,web888,IO85iw,6.0,55.9375,-3.2917,N,55.9375,52.698,52.698,D,1,44.0,,
GM6WBV,GM6WBV,True,False,wsprnet_only,wsjtx,IO85cr,6.0,55.7292,-3.7917,N,55.7292,52.473,52.473,D,1,10.0,,
GM7ATQ,GM7ATQ,True,False,wsprnet_only,wsjtx,IO77sm,6.0,57.5208,-4.4583,N,57.5208,54.645,54.645,C,7,19598.0,,
GM7GAX,GM7GAX,True,False,wsprnet_only,wsjtx,IO86ba,6.0,56.0208,-3.875,N,56.0208,52.827,52.827,D,4,60.0,,
GM7JQK,GM7JQK,True,False,wsprnet_only,wsjtx,IO85dx,6.0,55.9792,-3.7083,N,55.9792,52.769,52.769,D,1,1.0,,
GM7OMZ,GM7OMZ,True,False,wsprnet_only,wsjtx,IO85,4.0,55.5,-3.0,N,55.5,52.159,52.159,D,1,17.0,,
GM7PBB,GM7PBB,True,False,wsprnet_only,wsjtx,IO68ul,6.0,58.4792,-6.2917,N,58.4792,55.89,55.89,C,18,5888.0,,
GM7VEC,GM7VEC,True,False,wsprnet_only,wsjtx,IO67im,6.0,57.5208,-7.2917,N,57.5208,54.823,54.823,D,5,2122.0,,
GM7VXR,GM7VXR,True,False,wsprnet_only,other,IO75qn,6.0,55.5625,-4.625,N,55.5625,52.315,52.315,D,1,207.0,,
GM8CZU,GM8CZU,True,False,wsprnet_only,wsjtx,IO86,4.0,56.5,-3.0,N,56.5,53.355,53.355,C,9,761.0,,
GM8DOR,GM8DOR,True,False,wsprnet_only,wsjtx,IO86ho,6.0,56.6042,-3.375,N,56.6042,53.498,53.498,C,11,1359.0,,
GM8FXD,GM8FXD,True,False,wsprnet_only,wsjtx,IO77sh,6.0,57.3125,-4.4583,N,57.3125,54.399,54.399,C,9,2440.0,,
GM8FXD/QRP,GM8FXD,True,False,wsprnet_only,wsjtx,IO77,4.0,57.5,-5.0,N,57.5,54.653,54.653,D,1,87.0,,
GM8HHC,GM8HHC,True,False,wsprnet_only,kiwisdr,IO85jw,6.0,55.9375,-3.2083,N,55.9375,52.694,52.694,D,3,669.0,,
GM8OBO,GM8OBO,True,False,wsprnet_only,wsjtx,IO75qk,6.0,55.4375,-4.625,N,55.4375,52.164,52.164,D,2,152.0,,
GMWT0BCU,GMWT0BCU,True,False,wsprnet_only,wsjtx,IO74,4.0,54.5,-5.0,N,54.5,51.046,51.046,D,2,74.0,,
GN62,GN62,True,False,wsprnet_only,wsjtx,JN45ln,6.0,45.5625,8.9583,N,45.5625,39.832,39.832,D,1,14.0,,
GOPDR,GOPDR,True,False,wsprnet_only,wsjtx,IO81ww,6.0,51.9375,-2.125,N,51.9375,47.771,47.771,D,1,29.0,,
GRQ1RX,GRQ1RX,True,False,wsprnet_only,kiwisdr,IO81,4.0,51.5,-3.0,N,51.5,47.254,47.254,D,6,60.0,,
GSYI,GSYI,True,False,wsprnet_only,wsjtx,IO81ql,6.0,51.4792,-2.625,N,51.4792,47.216,47.216,D,1,51.0,,
GT3MAN,GT3MAN,True,False,wsprnet_only,wsjtx,IO74qe,6.0,54.1875,-4.625,N,54.1875,50.646,50.646,D,1,47.0,,
GTXX,GTXX,True,False,wsprnet_only,wsjtx,IO83,4.0,53.5,-3.0,N,53.5,49.731,49.731,D,1,1696.0,,
GU0SUP,GU0SUP,True,False,wsprnet_only,wsjtx,IN89rl,6.0,49.4792,-2.5417,N,49.4792,44.686,44.686,D,1,12.0,,
GU3ONJ,GU3ONJ,True,False,wsprnet_only,wsjtx,IN89rl,6.0,49.4792,-2.5417,N,49.4792,44.686,44.686,C,25,171933.0,,
GW0AGZ,GW0AGZ,True,False,wsprnet_only,wsjtx,IO82ks,6.0,52.7708,-3.125,N,52.7708,48.839,48.839,D,1,751.0,,
GW0FRE,GW0FRE,True,False,wsprnet_only,wsjtx,IO81kq,6.0,51.6875,-3.125,N,51.6875,47.493,47.493,D,2,306.0,,
GW0KAX,GW0KAX,True,False,wsprnet_only,kiwisdr,IO81fm,6.0,51.5208,-3.5417,N,51.5208,47.299,47.299,C,11,2052.0,,
GW0KIG,GW0KIG,True,False,wsprnet_only,kiwisdr,IO81hr,6.0,51.7292,-3.375,N,51.7292,47.554,47.554,B,86,213506.0,,
GW0KQX,GW0KQX,True,False,wsprnet_only,wsjtx,IO82fh,6.0,52.3125,-3.5417,N,52.3125,48.287,48.287,B,33,39508.0,,
GW0KQX/1,GW0KQX,True,False,wsprnet_only,wsjtx,IO82fh,6.0,52.3125,-3.5417,N,52.3125,48.287,48.287,D,4,90.0,,
GW0MTI,GW0MTI,True,False,wsprnet_only,other,IO81jo,6.0,51.6042,-3.2083,N,51.6042,47.392,47.392,D,1,80.0,,
GW0NDZ,GW0NDZ,True,False,wsprnet_only,wsjtx,IO81,4.0,51.5,-3.0,N,51.5,47.254,47.254,C,25,9148.0,,
GW0OAJ,GW0OAJ,True,False,wsprnet_only,other,IO81lo,6.0,51.6042,-3.0417,N,51.6042,47.386,47.386,D,6,2883.0,,
GW0PZZ,GW0PZZ,True,False,wsprnet_only,wsjtx,IO81jk,6.0,51.4375,-3.2083,N,51.4375,47.183,47.183,D,3,368.0,,
GW0UHO,GW0UHO,True,False,wsprnet_only,wsjtx,IO81hq,6.0,51.6875,-3.375,N,51.6875,47.502,47.502,D,1,5.0,,
GW2HFR,GW2HFR,True,False,wsprnet_only,other,IO83ib,6.0,53.0625,-3.2917,N,53.0625,49.205,49.205,A,224,5403449.0,,
GW3TYI,GW3TYI,True,False,wsprnet_only,wsjtx,IO81ao,6.0,51.6042,-3.9583,N,51.6042,47.419,47.419,B,36,18333.0,,
GW3TYI-0,GW3TYI,True,False,wsprnet_only,wsjtx,IO81ao,6.0,51.6042,-3.9583,N,51.6042,47.419,47.419,D,1,567.0,,
GW3TYI-5,GW3TYI,True,False,wsprnet_only,wsjtx,IO81ao,6.0,51.6042,-3.9583,N,51.6042,47.419,47.419,D,1,12.0,,
GW3TYI-8,GW3TYI,True,False,wsprnet_only,wsjtx,IO81ao,6.0,51.6042,-3.9583,N,51.6042,47.419,47.419,D,2,546.0,,
GW3TYI/1,GW3TYI,True,False,wsprnet_only,wsjtx,IO81ao,6.0,51.6042,-3.9583,N,51.6042,47.419,47.419,D,1,135.0,,
GW3TYI/2,GW3TYI,True,False,wsprnet_only,wsjtx,IO81ao,6.0,51.6042,-3.9583,N,51.6042,47.419,47.419,D,3,2989.0,,
GW3TYI/3,GW3TYI,True,False,wsprnet_only,wsjtx,IO81ao,6.0,51.6042,-3.9583,N,51.6042,47.419,47.419,D,2,125.0,,
GW3TYI/4,GW3TYI,True,False,wsprnet_only,wsjtx,IO81ao,6.0,51.6042,-3.9583,N,51.6042,47.419,47.419,D,3,299.0,,
GW3TYI/480,GW3TYI,True,False,wsprnet_only,wsjtx,IO81ao,6.0,51.6042,-3.9583,N,51.6042,47.419,47.419,D,2,1951.0,,
GW3TYI/5V,GW3TYI,True,False,wsprnet_only,wsjtx,IO81ao,6.0,51.6042,-3.9583,N,51.6042,47.419,47.419,D,1,138.0,,
GW3TYI/600,GW3TYI,True,False,wsprnet_only,wsjtx,IO81ao,6.0,51.6042,-3.9583,N,51.6042,47.419,47.419,D,1,10.0,,
GW3TYI/7,GW3TYI,True,False,wsprnet_only,wsjtx,IO81ao,6.0,51.6042,-3.9583,N,51.6042,47.419,47.419,D,3,393.0,,
GW3TYI/718,GW3TYI,True,False,wsprnet_only,wsjtx,IO81ao,6.0,51.6042,-3.9583,N,51.6042,47.419,47.419,D,2,57.0,,
GW3TYI/735,GW3TYI,True,False,wsprnet_only,wsjtx,IO81ao,6.0,51.6042,-3.9583,N,51.6042,47.419,47.419,D,2,3321.0,,
GW3TYI/8,GW3TYI,True,False,wsprnet_only,wsjtx,IO81ao,6.0,51.6042,-3.9583,N,51.6042,47.419,47.419,D,2,2791.0,,
GW3TYI/8H,GW3TYI,True,False,wsprnet_only,wsjtx,IO81ao,6.0,51.6042,-3.9583,N,51.6042,47.419,47.419,D,1,79.0,,
GW3TYI/H,GW3TYI,True,False,wsprnet_only,wsjtx,IO81ao,6.0,51.6042,-3.9583,N,51.6042,47.419,47.419,C,10,5451.0,,
GW3TYI/V,GW3TYI,True,False,wsprnet_only,wsjtx,IO81ao,6.0,51.6042,-3.9583,N,51.6042,47.419,47.419,C,8,4675.0,,
GW4AYJ,GW4AYJ,True,False,wsprnet_only,wsjtx,IO81ao,6.0,51.6042,-3.9583,N,51.6042,47.419,47.419,D,2,1859.0,,
GW4HDR,GW4HDR,True,False,wsprnet_only,wsjtx,IO83gh,6.0,53.3125,-3.4583,N,53.3125,49.52,49.52,D,1,5.0,,
GW4HZA,GW4HZA,True,False,wsprnet_only,wsjtx,IO81jk,6.0,51.4375,-3.2083,N,51.4375,47.183,47.183,B,75,45515.0,,
GW4JDZ,GW4JDZ,True,False,wsprnet_only,other,IO81ap,6.0,51.6458,-3.9583,N,51.6458,47.471,47.471,B,105,2003.0,,
GW4JJW,GW4JJW,True,False,wsprnet_only,other,IO81jm,6.0,51.5208,-3.2083,N,51.5208,47.287,47.287,B,39,46080.0,,
GW4JWG,GW4JWG,True,False,wsprnet_only,other,IO71uq,6.0,51.6875,-4.2917,N,51.6875,47.536,47.536,D,3,603.0,,
GW4LDA,GW4LDA,True,False,wsprnet_only,wsjtx,IO81jk,6.0,51.4375,-3.2083,N,51.4375,47.183,47.183,D,1,51.0,,
GW4LWD,GW4LWD,True,False,wsprnet_only,wsjtx,IO81hq,6.0,51.6875,-3.375,N,51.6875,47.502,47.502,D,1,174.0,,
GW4NOS,GW4NOS,True,False,wsprnet_only,wsjtx,IO81gp,6.0,51.6458,-3.4583,N,51.6458,47.453,47.453,C,12,4889.0,,
GW4OBA,GW4OBA,True,False,wsprnet_only,wsjtx,IO72vc,6.0,52.1042,-4.2083,N,52.1042,48.054,48.054,D,1,207.0,,
GW4SYI,GW4SYI,True,False,wsprnet_only,wsjtx,IO83ch,6.0,53.3125,-3.7917,N,53.3125,49.534,49.534,C,23,976.0,,
GW4TUD,GW4TUD,True,False,wsprnet_only,wsjtx,IO72xj,6.0,52.3958,-4.0417,N,52.3958,48.411,48.411,D,2,767.0,,
GW4ZUA,GW4ZUA,True,False,wsprnet_only,wsjtx,IO81gr,6.0,51.7292,-3.4583,N,51.7292,47.557,47.557,D,1,7.0,,
GW5ALC,GW5ALC,True,False,wsprnet_only,wsjtx,IO83dg,6.0,53.2708,-3.7083,N,53.2708,49.479,49.479,D,1,545.0,,
GW5NIC,GW5NIC,True,False,wsprnet_only,wsjtx,IO81,4.0,51.5,-3.0,N,51.5,47.254,47.254,D,4,511.0,,
GW5NIC/1,GW5NIC,True,False,wsprnet_only,wsjtx,IO81,4.0,51.5,-3.0,N,51.5,47.254,47.254,D,1,16.0,,
GW6RRL,GW6RRL,True,False,wsprnet_only,wsjtx,IO82fd,6.0,52.1458,-3.5417,N,52.1458,48.08,48.08,D,1,72.0,,
GW6RTV,GW6RTV,True,False,wsprnet_only,wsjtx,IO81ln,6.0,51.5625,-3.0417,N,51.5625,47.334,47.334,B,38,49249.0,,
GW7DET,GW7DET,True,False,wsprnet_only,wsjtx,IO71qv,6.0,51.8958,-4.625,N,51.8958,47.811,47.811,D,1,107.0,,
GW7DND,GW7DND,True,False,wsprnet_only,wsjtx,IO82kn,6.0,52.5625,-3.125,N,52.5625,48.581,48.581,B,108,33822.0,,
